id,label,template,placeholders,nouns,verbs,verb+noun
171346,lifting a surface with a book on it but not enough for it to slide down,Lifting a surface with [something] on it but not enough for it to slide down,['a book'],['book'],"['lifting', 'slide']",lifting book
120071,lifting book with oil on it,Lifting [something] with [something] on it,"['book', 'oil']","['book', 'oil']",['lifting'],lifting book
55197,lifting book with sunglasses on it,Lifting [something] with [something] on it,"['book', 'sunglasses']","['book', 'sunglass']",['lifting'],lifting book
97085,lifting a book with sunglasses on it,Lifting [something] with [something] on it,"['a book', 'sunglasses']","['book', 'sunglass']",['lifting'],lifting book
158241,lifting book with eraser on it,Lifting [something] with [something] on it,"['book', 'eraser']","['book', 'eraser']",['lifting'],lifting book
137973,lifting book with tissue paper on it,Lifting [something] with [something] on it,"['book', 'tissue paper']","['book', 'tissue', 'paper']",['lifting'],lifting book
193733,lifting book with knife on it,Lifting [something] with [something] on it,"['book', 'knife']","['book', 'knife']",['lifting'],lifting book
11859,lifting a book with a mobile on it,Lifting [something] with [something] on it,"['a book', 'a mobile']",['book'],['lifting'],lifting book
28396,"lifting up one end of book, then letting it drop down","Lifting up one end of [something], then letting it drop down",['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
95990,lifting a book with a watch on it,Lifting [something] with [something] on it,"['a book', 'a watch']","['book', 'watch']",['lifting'],lifting book
165,lifting book with toy bike on it,Lifting [something] with [something] on it,"['book', 'toy bike']","['book', 'toy', 'bike']",['lifting'],lifting book
63143,lifting up one end of book without letting it drop down,Lifting up one end of [something] without letting it drop down,['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
16034,lifting book with glass on it,Lifting [something] with [something] on it,"['book', 'glass']","['book', 'glass']",['lifting'],lifting book
32469,lifting up one end of book without letting it drop down,Lifting up one end of [something] without letting it drop down,['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
103611,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
54662,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
59026,lifting bottle with keys on it,Lifting [something] with [something] on it,"['bottle', 'keys']","['bottle', 'key']",['lifting'],lifting bottle
217877,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
54057,"lifting bottle cap up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle cap'],"['bottle', 'cap']","['lifting', 'letting', 'drop']",lifting bottle
51210,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
84109,lifting a bottle with a box on it,Lifting [something] with [something] on it,"['a bottle', 'a box']","['bottle', 'box']",['lifting'],lifting bottle
159757,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
219411,lifting a surface with green bottle on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['green bottle'],['bottle'],"['lifting', 'starts', 'sliding']",lifting bottle
125059,lifting a bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
201913,"lifting bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
145207,"lifting up one end of bear bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bear bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
114523,lifting bottle with book on it,Lifting [something] with [something] on it,"['bottle', 'book']","['bottle', 'book']",['lifting'],lifting bottle
178231,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
143878,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
151825,lifting a surface with bottle on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['bottle'],['bottle'],"['lifting', 'starts', 'sliding']",lifting bottle
192259,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
172788,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
109740,lifting a bottle with a card on it,Lifting [something] with [something] on it,"['a bottle', 'a card']","['bottle', 'card']",['lifting'],lifting bottle
16949,"lifting a bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
63121,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
69877,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
88493,"lifting a bottle of shampoo up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a bottle of shampoo'],"['bottle', 'shampoo']","['lifting', 'letting', 'drop']",lifting bottle
124533,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
1972,lifting a bottle of shpoo up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a bottle of shpoo'],"['bottle', 'shpoo']","['lifting', 'letting', 'drop']",lifting bottle
3912,lifting a surface with empty bottle on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['empty bottle'],['bottle'],"['lifting', 'starts', 'sliding']",lifting bottle
16350,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
159864,"lifting the bottle washer brush up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['the bottle washer brush'],"['bottle', 'washer', 'brush']","['lifting', 'letting', 'drop']",lifting bottle
68162,"lifting golden bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['golden bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
91328,"lifting bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
102334,lifting bottle with coin on it,Lifting [something] with [something] on it,"['bottle', 'coin']","['bottle', 'coin']",['lifting'],lifting bottle
9610,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
143866,"lifting up one end of bottle cap, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle cap'],"['bottle', 'cap']","['lifting', 'letting', 'drop']",lifting bottle
44256,lifting bottle with sharpener on it,Lifting [something] with [something] on it,"['bottle', 'sharpener']","['bottle', 'sharpener']",['lifting'],lifting bottle
53648,lifting bottle with paper on it,Lifting [something] with [something] on it,"['bottle', 'paper']","['bottle', 'paper']",['lifting'],lifting bottle
80482,"lifting bottle of hairspray up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle of hairspray'],"['bottle', 'hairspray']","['lifting', 'letting', 'drop']",lifting bottle
211675,lifting a surface with bottle on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['bottle'],['bottle'],"['lifting', 'starts', 'sliding']",lifting bottle
28946,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
180607,lifting a surface with bottle cap on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['bottle cap'],"['bottle', 'cap']","['lifting', 'starts', 'sliding']",lifting bottle
4147,lifting bottle of hairspray up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle of hairspray'],"['bottle', 'hairspray']","['lifting', 'letting', 'drop']",lifting bottle
150517,lifting a surface with bottle cap on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['bottle cap'],"['bottle', 'cap']","['lifting', 'starts', 'sliding']",lifting bottle
18684,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
105164,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
49485,"lifting bottle cap up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle cap'],"['bottle', 'cap']","['lifting', 'letting', 'drop']",lifting bottle
185706,"lifting up one end of a bottle of shampoo, then letting it drop down","Lifting up one end of [something], then letting it drop down",['a bottle of shampoo'],"['bottle', 'shampoo']","['lifting', 'letting', 'drop']",lifting bottle
93247,lifting the bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['the bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
112709,"lifting bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
162845,lifting bottle with watch on it,Lifting [something] with [something] on it,"['bottle', 'watch']","['bottle', 'watch']",['lifting'],lifting bottle
65006,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
68029,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
208002,"lifting bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
124389,lifting bottle with cover on it,Lifting [something] with [something] on it,"['bottle', 'cover']","['bottle', 'cover']",['lifting'],lifting bottle
167547,lifting up one end of a bottle of shampoo without letting it drop down,Lifting up one end of [something] without letting it drop down,['a bottle of shampoo'],"['bottle', 'shampoo']","['lifting', 'letting', 'drop']",lifting bottle
54112,lifting up one end of bottle cap without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle cap'],"['bottle', 'cap']","['lifting', 'letting', 'drop']",lifting bottle
26470,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
155377,lifting a bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
36373,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
2978,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
112344,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
83708,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
70228,"lifting bottle cap up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle cap'],"['bottle', 'cap']","['lifting', 'letting', 'drop']",lifting bottle
137342,lifting a bottle with ring on it,Lifting [something] with [something] on it,"['a bottle', 'ring']","['bottle', 'ring']",['lifting'],lifting bottle
46617,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
112268,"lifting bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
173985,lifting up one end of box without letting it drop down,Lifting up one end of [something] without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
96658,lifting box with medicine bottle on it,Lifting [something] with [something] on it,"['box', 'medicine bottle']","['box', 'medicine', 'bottle']",['lifting'],lifting box
130306,lifting a decorative box with a set of keys on it,Lifting [something] with [something] on it,"['a decorative box', 'a set of keys']","['box', 'set', 'key']",['lifting'],lifting box
40858,lifting a surface with box on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['box'],['box'],"['lifting', 'starts', 'sliding']",lifting box
173026,lifting box with handphone on it,Lifting [something] with [something] on it,"['box', 'handphone']","['box', 'handphone']",['lifting'],lifting box
168765,lifting white box with ring on it,Lifting [something] with [something] on it,"['white box', 'ring']","['box', 'ring']",['lifting'],lifting box
140696,lifting a box with a paper bag on it,Lifting [something] with [something] on it,"['a box', 'a paper bag']","['box', 'paper', 'bag']",['lifting'],lifting box
181407,lifting a surface with small box on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['small box'],['box'],"['lifting', 'starts', 'sliding']",lifting box
143673,lifting box of lamp with cup on it,Lifting [something] with [something] on it,"['box of lamp', 'cup']","['box', 'lamp', 'cup']",['lifting'],lifting box
37549,"lifting box of crushed tomato up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['box of crushed tomato'],"['box', 'tomato']","['lifting', 'letting', 'drop']",lifting box
1261,lifting box with chess coins on it,Lifting [something] with [something] on it,"['box', 'chess coins']","['box', 'chess', 'coin']",['lifting'],lifting box
9635,lifting small box with rubber band on it,Lifting [something] with [something] on it,"['small box', 'rubber band']","['box', 'rubber', 'band']",['lifting'],lifting box
187135,lifting up one end of box without letting it drop down,Lifting up one end of [something] without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
87744,lifting up one end of box without letting it drop down,Lifting up one end of [something] without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
26370,lifting box with computer mouse on it,Lifting [something] with [something] on it,"['box', 'computer mouse']","['box', 'computer', 'mouse']",['lifting'],lifting box
109039,"lifting up one end of box, then letting it drop down","Lifting up one end of [something], then letting it drop down",['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
54717,lifting box with bowl on it,Lifting [something] with [something] on it,"['box', 'bowl']","['box', 'bowl']",['lifting'],lifting box
28766,lifting box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
153773,lifting box with tumbler on it,Lifting [something] with [something] on it,"['box', 'tumbler']","['box', 'tumbler']",['lifting'],lifting box
94708,"lifting up one end of box, then letting it drop down","Lifting up one end of [something], then letting it drop down",['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
7047,lifting up one end of box without letting it drop down,Lifting up one end of [something] without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
129904,lifting box with wire on it,Lifting [something] with [something] on it,"['box', 'wire']","['box', 'wire']",['lifting'],lifting box
182616,lifting box with garlic lid on it,Lifting [something] with [something] on it,"['box', 'garlic lid']","['box', 'lid']",['lifting'],lifting box
102240,"lifting up one end of box, then letting it drop down","Lifting up one end of [something], then letting it drop down",['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
83112,"lifting small box up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['small box'],['box'],"['lifting', 'letting', 'drop']",lifting box
98308,lifting box with phone on it,Lifting [something] with [something] on it,"['box', 'phone']","['box', 'phone']",['lifting'],lifting box
26283,lifting small box with whistle on it,Lifting [something] with [something] on it,"['small box', 'whistle']","['box', 'whistle']",['lifting'],lifting box
23569,lifting up one end of box without letting it drop down,Lifting up one end of [something] without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
86519,lifting up one end of a box without letting it drop down,Lifting up one end of [something] without letting it drop down,['a box'],['box'],"['lifting', 'letting', 'drop']",lifting box
63232,lifting box with stabilo on it,Lifting [something] with [something] on it,"['box', 'stabilo']","['box', 'stabilo']",['lifting'],lifting box
141776,"lifting up one end of box, then letting it drop down","Lifting up one end of [something], then letting it drop down",['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
119054,lifting small box with medicine bottle on it,Lifting [something] with [something] on it,"['small box', 'medicine bottle']","['box', 'medicine', 'bottle']",['lifting'],lifting box
193170,lifting up one end of box without letting it drop down,Lifting up one end of [something] without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
92402,lifting box with salt box on it,Lifting [something] with [something] on it,"['box', 'salt box']","['box', 'salt', 'box']",['lifting'],lifting box
145451,lifting a box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a box'],['box'],"['lifting', 'letting', 'drop']",lifting box
142828,lifting box with box on it,Lifting [something] with [something] on it,"['box', 'box']","['box', 'box']",['lifting'],lifting box
6581,lifting white box with phone on it,Lifting [something] with [something] on it,"['white box', 'phone']","['box', 'phone']",['lifting'],lifting box
179012,lifting box with stapler on it,Lifting [something] with [something] on it,"['box', 'stapler']","['box', 'stapler']",['lifting'],lifting box
180724,lifting a surface with a box on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['a box'],['box'],"['lifting', 'starts', 'sliding']",lifting box
33700,lifting green box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['green box'],['box'],"['lifting', 'letting', 'drop']",lifting box
58811,lifting a box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a box'],['box'],"['lifting', 'letting', 'drop']",lifting box
26527,lifting a black box with a paste tube on it,Lifting [something] with [something] on it,"['a black box', 'a paste tube']","['box', 'paste', 'tube']",['lifting'],lifting box
130500,lifting box with soap on it,Lifting [something] with [something] on it,"['box', 'soap']","['box', 'soap']",['lifting'],lifting box
170787,lifting box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
85297,"lifting up one end of a box, then letting it drop down","Lifting up one end of [something], then letting it drop down",['a box'],['box'],"['lifting', 'letting', 'drop']",lifting box
39324,"lifting up one end of box, then letting it drop down","Lifting up one end of [something], then letting it drop down",['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
121243,lifting up one end of box without letting it drop down,Lifting up one end of [something] without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
195234,lifting a box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a box'],['box'],"['lifting', 'letting', 'drop']",lifting box
66226,lifting a box with an other box on it,Lifting [something] with [something] on it,"['a box', 'an other box']","['box', 'box']",['lifting'],lifting box
184539,lifting box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
1332,lifting box with brush on it,Lifting [something] with [something] on it,"['box', 'brush']","['box', 'brush']",['lifting'],lifting box
77758,"lifting small box up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['small box'],['box'],"['lifting', 'letting', 'drop']",lifting box
108727,"lifting a laptop box up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a laptop box'],['box'],"['lifting', 'letting', 'drop']",lifting box
33129,lifting box with tumbler on it,Lifting [something] with [something] on it,"['box', 'tumbler']","['box', 'tumbler']",['lifting'],lifting box
147591,lifting small box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['small box'],['box'],"['lifting', 'letting', 'drop']",lifting box
137779,"lifting up one end of box, then letting it drop down","Lifting up one end of [something], then letting it drop down",['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
4643,lifting box with bottle on it,Lifting [something] with [something] on it,"['box', 'bottle']","['box', 'bottle']",['lifting'],lifting box
141361,lifting small box with battery on it,Lifting [something] with [something] on it,"['small box', 'battery']","['box', 'battery']",['lifting'],lifting box
30471,"lifting up one end of box, then letting it drop down","Lifting up one end of [something], then letting it drop down",['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
103065,lifting a box with pills on it,Lifting [something] with [something] on it,"['a box', 'pills']","['box', 'pill']",['lifting'],lifting box
69553,lifting box up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['box'],['box'],"['lifting', 'letting', 'drop']",lifting box
89308,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
1851,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
204007,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
219224,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
125835,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
146941,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
85078,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
5678,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
138947,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
202322,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
121926,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
17721,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
42043,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
153454,"lifting a sim card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a sim card'],['card'],"['lifting', 'letting', 'drop']",lifting card
97302,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
54268,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
128001,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
60647,lifting a card with a brush on it,Lifting [something] with [something] on it,"['a card', 'a brush']","['card', 'brush']",['lifting'],lifting card
193051,lifting up one end of plastic card without letting it drop down,Lifting up one end of [something] without letting it drop down,['plastic card'],['card'],"['lifting', 'letting', 'drop']",lifting card
158289,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
14042,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
184381,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
209672,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
49026,"lifting up one end of a card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['a card'],['card'],"['lifting', 'letting', 'drop']",lifting card
123990,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
110738,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
107805,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
45828,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
169494,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
172382,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
207816,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
93805,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
220815,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
170628,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
142609,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
169779,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
132139,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
46619,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
197684,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
55233,lifting card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
95838,lifting flash card up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['flash card'],['card'],"['lifting', 'letting', 'drop']",lifting card
216770,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
60576,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
173526,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
25982,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
118243,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
103698,lifting card with coin on it,Lifting [something] with [something] on it,"['card', 'coin']","['card', 'coin']",['lifting'],lifting card
194226,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
33767,lifting up one end of card without letting it drop down,Lifting up one end of [something] without letting it drop down,['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
174977,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
174608,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
193736,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
15510,lifting a surface with card on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['card'],['card'],"['lifting', 'starts', 'sliding']",lifting card
85484,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
159599,"lifting up one end of card, then letting it drop down","Lifting up one end of [something], then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
90741,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
181623,"lifting card up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['card'],['card'],"['lifting', 'letting', 'drop']",lifting card
