id,label,template,placeholders,nouns,verbs,verb+noun
16619,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
219951,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
9555,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
15550,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
24745,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
90979,letting a small ball roll down a slanted surface,Letting [something] roll down a slanted surface,['a small ball'],['ball'],"['letting', 'roll']",letting ball
182220,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
71272,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
38396,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
46938,"letting thermocal ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['thermocal ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
13250,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
178010,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
123991,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
394,"letting pong ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['pong ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
52448,"letting a ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['a ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
104845,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
216261,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
75095,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
198458,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
54841,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
71928,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
145796,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
116962,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
46775,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
90548,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
103980,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
74064,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
67421,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
136229,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
141885,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
193426,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
35415,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
124318,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
89923,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
66132,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
52857,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
130252,letting small pink ball roll along a flat surface,Letting [something] roll along a flat surface,['small pink ball'],['ball'],['letting'],letting ball
80941,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
15922,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
188182,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
155025,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
168320,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
174928,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
136254,letting a ball roll down a slanted surface,Letting [something] roll down a slanted surface,['a ball'],['ball'],"['letting', 'roll']",letting ball
115392,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
202184,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
45171,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
205822,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
79000,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
33221,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
116022,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
109531,letting ball roll along a flat surface,Letting [something] roll along a flat surface,['ball'],['ball'],['letting'],letting ball
142173,letting a decorative ball roll along a flat surface,Letting [something] roll along a flat surface,['a decorative ball'],['ball'],['letting'],letting ball
162996,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
80321,letting ball roll down a slanted surface,Letting [something] roll down a slanted surface,['ball'],['ball'],"['letting', 'roll']",letting ball
156008,letting a ball roll along a flat surface,Letting [something] roll along a flat surface,['a ball'],['ball'],['letting'],letting ball
5131,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
179520,"letting ball roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['ball'],['ball'],"['letting', 'roll', 'rolls']",letting ball
105046,letting a bottle roll along a flat surface,Letting [something] roll along a flat surface,['a bottle'],['bottle'],['letting'],letting bottle
75050,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
88241,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
102347,letting small bottle roll along a flat surface,Letting [something] roll along a flat surface,['small bottle'],['bottle'],['letting'],letting bottle
175730,"letting a plastic bottle roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['a plastic bottle'],['bottle'],"['letting', 'roll', 'rolls']",letting bottle
10771,letting bottle container roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle container'],"['bottle', 'container']","['letting', 'roll']",letting bottle
129821,letting bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle'],['bottle'],"['letting', 'roll']",letting bottle
173170,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
167900,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
157548,letting bottle cap roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle cap'],"['bottle', 'cap']","['letting', 'roll']",letting bottle
173547,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
180803,letting 7up bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['7up bottle'],['bottle'],"['letting', 'roll']",letting bottle
65388,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
11816,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
173475,"letting a bottle roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['a bottle'],['bottle'],"['letting', 'roll', 'rolls']",letting bottle
40024,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
180178,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
114859,letting a bottle roll along a flat surface,Letting [something] roll along a flat surface,['a bottle'],['bottle'],['letting'],letting bottle
169836,letting small bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['small bottle'],['bottle'],"['letting', 'roll']",letting bottle
33451,letting bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle'],['bottle'],"['letting', 'roll']",letting bottle
215635,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
48622,letting bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle'],['bottle'],"['letting', 'roll']",letting bottle
24624,"letting a bottle roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['a bottle'],['bottle'],"['letting', 'roll', 'rolls']",letting bottle
108509,letting bottle of cleaner roll along a flat surface,Letting [something] roll along a flat surface,['bottle of cleaner'],"['bottle', 'cleaner']",['letting'],letting bottle
109043,letting bottle of beer roll along a flat surface,Letting [something] roll along a flat surface,['bottle of beer'],"['bottle', 'beer']",['letting'],letting bottle
179554,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
216602,letting a plastic bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['a plastic bottle'],['bottle'],"['letting', 'roll']",letting bottle
152467,letting a bottle pf glitter roll along a flat surface,Letting [something] roll along a flat surface,['a bottle pf glitter'],"['bottle', 'pf', 'glitter']",['letting'],letting bottle
61893,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
138258,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
68845,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
197750,"letting bottle roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['bottle'],['bottle'],"['letting', 'roll', 'rolls']",letting bottle
161090,letting a bottle roll along a flat surface,Letting [something] roll along a flat surface,['a bottle'],['bottle'],['letting'],letting bottle
161448,letting a bottle roll along a flat surface,Letting [something] roll along a flat surface,['a bottle'],['bottle'],['letting'],letting bottle
219778,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
104654,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
76983,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
185806,letting a bottle roll along a flat surface roll along a flat surface,Letting [something] roll along a flat surface,['a bottle roll along a flat surface'],"['bottle', 'roll', 'surface']",['letting'],letting bottle
31331,letting deodorant bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['deodorant bottle'],['bottle'],"['letting', 'roll']",letting bottle
10115,letting bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle'],['bottle'],"['letting', 'roll']",letting bottle
37388,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
147000,letting empty bottle roll along a flat surface,Letting [something] roll along a flat surface,['empty bottle'],['bottle'],['letting'],letting bottle
197885,"letting bottle roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['bottle'],['bottle'],"['letting', 'roll', 'rolls']",letting bottle
138888,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
72543,letting bottle cap roll along a flat surface,Letting [something] roll along a flat surface,['bottle cap'],"['bottle', 'cap']",['letting'],letting bottle
39436,letting bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle'],['bottle'],"['letting', 'roll']",letting bottle
170813,letting a cylindrical bottle roll along a flat surface,Letting [something] roll along a flat surface,['a cylindrical bottle'],['bottle'],['letting'],letting bottle
204072,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
197233,letting bottle cap roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle cap'],"['bottle', 'cap']","['letting', 'roll']",letting bottle
65814,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
152747,letting a bottle roll along a flat surface,Letting [something] roll along a flat surface,['a bottle'],['bottle'],['letting'],letting bottle
20255,letting bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['bottle'],['bottle'],"['letting', 'roll']",letting bottle
40909,letting a bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['a bottle'],['bottle'],"['letting', 'roll']",letting bottle
55973,letting a bottle roll along a flat surface,Letting [something] roll along a flat surface,['a bottle'],['bottle'],['letting'],letting bottle
195926,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
68696,letting small bottle roll down a slanted surface,Letting [something] roll down a slanted surface,['small bottle'],['bottle'],"['letting', 'roll']",letting bottle
38138,"letting bottle roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['bottle'],['bottle'],"['letting', 'roll', 'rolls']",letting bottle
73125,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
111690,letting a spary bottle roll along a flat surface,Letting [something] roll along a flat surface,['a spary bottle'],['bottle'],['letting'],letting bottle
46986,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
15715,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
187176,letting bottle roll along a flat surface,Letting [something] roll along a flat surface,['bottle'],['bottle'],['letting'],letting bottle
201397,"letting bottle roll up a slanted surface, so it rolls back down","Letting [something] roll up a slanted surface, so it rolls back down",['bottle'],['bottle'],"['letting', 'roll', 'rolls']",letting bottle
25659,letting bottle container roll along a flat surface,Letting [something] roll along a flat surface,['bottle container'],"['bottle', 'container']",['letting'],letting bottle
158116,"lifting book up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
173111,lifting book with a doll on it,Lifting [something] with [something] on it,"['book', 'a doll']","['book', 'doll']",['lifting'],lifting book
20427,lifting book with bottle on it,Lifting [something] with [something] on it,"['book', 'bottle']","['book', 'bottle']",['lifting'],lifting book
176195,"lifting up one end of book, then letting it drop down","Lifting up one end of [something], then letting it drop down",['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
48832,lifting book with plastic bottle on it,Lifting [something] with [something] on it,"['book', 'plastic bottle']","['book', 'plastic', 'bottle']",['lifting'],lifting book
32293,lifting book with rock on it,Lifting [something] with [something] on it,"['book', 'rock']","['book', 'rock']",['lifting'],lifting book
211768,"lifting up one end of book, then letting it drop down","Lifting up one end of [something], then letting it drop down",['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
111608,lifting book up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
220092,"lifting up one end of book, then letting it drop down","Lifting up one end of [something], then letting it drop down",['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
82680,lifting a book with a pen on it,Lifting [something] with [something] on it,"['a book', 'a pen']","['book', 'pen']",['lifting'],lifting book
68391,lifting a book with a toy robot on it,Lifting [something] with [something] on it,"['a book', 'a toy robot']","['book', 'toy', 'robot']",['lifting'],lifting book
218817,lifting book up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
59189,lifting a book with a tissue box on it,Lifting [something] with [something] on it,"['a book', 'a tissue box']","['book', 'tissue', 'box']",['lifting'],lifting book
209866,lifting book with cologne on it,Lifting [something] with [something] on it,"['book', 'cologne']","['book', 'cologne']",['lifting'],lifting book
156616,lifting book with box on it,Lifting [something] with [something] on it,"['book', 'box']","['book', 'box']",['lifting'],lifting book
209230,lifting book with box on it,Lifting [something] with [something] on it,"['book', 'box']","['book', 'box']",['lifting'],lifting book
83418,lifting book with can on it,Lifting [something] with [something] on it,"['book', 'can']",['book'],['lifting'],lifting book
145154,lifting book with candy on it,Lifting [something] with [something] on it,"['book', 'candy']","['book', 'candy']",['lifting'],lifting book
132392,lifting a book with a bottle of honey on it,Lifting [something] with [something] on it,"['a book', 'a bottle of honey']","['book', 'bottle', 'honey']",['lifting'],lifting book
129410,lifting a book with a pen on it,Lifting [something] with [something] on it,"['a book', 'a pen']","['book', 'pen']",['lifting'],lifting book
64988,lifting a book with a box on it,Lifting [something] with [something] on it,"['a book', 'a box']","['book', 'box']",['lifting'],lifting book
160538,lifting up one end of book without letting it drop down,Lifting up one end of [something] without letting it drop down,['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
122184,lifting a book with a marker on it,Lifting [something] with [something] on it,"['a book', 'a marker']","['book', 'marker']",['lifting'],lifting book
142482,lifting book with thread spool on it,Lifting [something] with [something] on it,"['book', 'thread spool']","['book', 'spool']",['lifting'],lifting book
132137,lifting book with comb on it,Lifting [something] with [something] on it,"['book', 'comb']","['book', 'comb']",['lifting'],lifting book
73152,lifting a book with calculator on it,Lifting [something] with [something] on it,"['a book', 'calculator']","['book', 'calculator']",['lifting'],lifting book
197692,lifting a book with a glass on it,Lifting [something] with [something] on it,"['a book', 'a glass']","['book', 'glass']",['lifting'],lifting book
127452,lifting up one end of a book without letting it drop down,Lifting up one end of [something] without letting it drop down,['a book'],['book'],"['lifting', 'letting', 'drop']",lifting book
217259,lifting a book with a remote on it,Lifting [something] with [something] on it,"['a book', 'a remote']",['book'],['lifting'],lifting book
88309,lifting book with mp3 player on it,Lifting [something] with [something] on it,"['book', 'mp3 player']","['book', 'player']",['lifting'],lifting book
201511,lifting book with lego brick on it,Lifting [something] with [something] on it,"['book', 'lego brick']","['book', 'lego', 'brick']",['lifting'],lifting book
103998,"lifting up one end of a book, then letting it drop down","Lifting up one end of [something], then letting it drop down",['a book'],['book'],"['lifting', 'letting', 'drop']",lifting book
122888,lifting book with candy container on it,Lifting [something] with [something] on it,"['book', 'candy container']","['book', 'candy', 'container']",['lifting'],lifting book
156982,"lifting a book up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a book'],['book'],"['lifting', 'letting', 'drop']",lifting book
181605,lifting a book with a play money on it,Lifting [something] with [something] on it,"['a book', 'a play money']","['book', 'play', 'money']",['lifting'],lifting book
22627,lifting book with cellphone on it,Lifting [something] with [something] on it,"['book', 'cellphone']","['book', 'cellphone']",['lifting'],lifting book
6879,lifting book with book on it,Lifting [something] with [something] on it,"['book', 'book']","['book', 'book']",['lifting'],lifting book
66079,lifting book with sunglasses on it,Lifting [something] with [something] on it,"['book', 'sunglasses']","['book', 'sunglass']",['lifting'],lifting book
181606,"lifting book up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
128991,"lifting book up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
110105,lifting book with coin on it,Lifting [something] with [something] on it,"['book', 'coin']","['book', 'coin']",['lifting'],lifting book
98816,lifting book with bootle on it,Lifting [something] with [something] on it,"['book', 'bootle']","['book', 'bootle']",['lifting'],lifting book
195744,lifting a book with a book on it,Lifting [something] with [something] on it,"['a book', 'a book']","['book', 'book']",['lifting'],lifting book
22291,lifting a book with a remote on it,Lifting [something] with [something] on it,"['a book', 'a remote']",['book'],['lifting'],lifting book
143978,lifting book with salt shaker on it,Lifting [something] with [something] on it,"['book', 'salt shaker']","['book', 'salt', 'shaker']",['lifting'],lifting book
161720,lifting a book with nail clippers on it,Lifting [something] with [something] on it,"['a book', 'nail clippers']","['book', 'nail', 'clipper']",['lifting'],lifting book
55137,lifting book with whistle on it,Lifting [something] with [something] on it,"['book', 'whistle']","['book', 'whistle']",['lifting'],lifting book
76738,lifting book with book on it,Lifting [something] with [something] on it,"['book', 'book']","['book', 'book']",['lifting'],lifting book
158023,lifting a book with a watch on it,Lifting [something] with [something] on it,"['a book', 'a watch']","['book', 'watch']",['lifting'],lifting book
171346,lifting a surface with a book on it but not enough for it to slide down,Lifting a surface with [something] on it but not enough for it to slide down,['a book'],['book'],"['lifting', 'slide']",lifting book
55197,lifting book with sunglasses on it,Lifting [something] with [something] on it,"['book', 'sunglasses']","['book', 'sunglass']",['lifting'],lifting book
97085,lifting a book with sunglasses on it,Lifting [something] with [something] on it,"['a book', 'sunglasses']","['book', 'sunglass']",['lifting'],lifting book
137973,lifting book with tissue paper on it,Lifting [something] with [something] on it,"['book', 'tissue paper']","['book', 'tissue', 'paper']",['lifting'],lifting book
150172,lifting book with scissor on it,Lifting [something] with [something] on it,"['book', 'scissor']","['book', 'scissor']",['lifting'],lifting book
83501,lifting book with biscuit on it,Lifting [something] with [something] on it,"['book', 'biscuit']","['book', 'biscuit']",['lifting'],lifting book
131701,lifting book with glue bottle on it,Lifting [something] with [something] on it,"['book', 'glue bottle']","['book', 'glue', 'bottle']",['lifting'],lifting book
144769,lifting a book with a pen on it,Lifting [something] with [something] on it,"['a book', 'a pen']","['book', 'pen']",['lifting'],lifting book
95990,lifting a book with a watch on it,Lifting [something] with [something] on it,"['a book', 'a watch']","['book', 'watch']",['lifting'],lifting book
165,lifting book with toy bike on it,Lifting [something] with [something] on it,"['book', 'toy bike']","['book', 'toy', 'bike']",['lifting'],lifting book
63143,lifting up one end of book without letting it drop down,Lifting up one end of [something] without letting it drop down,['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
16034,lifting book with glass on it,Lifting [something] with [something] on it,"['book', 'glass']","['book', 'glass']",['lifting'],lifting book
86186,"lifting a book up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a book'],['book'],"['lifting', 'letting', 'drop']",lifting book
32469,lifting up one end of book without letting it drop down,Lifting up one end of [something] without letting it drop down,['book'],['book'],"['lifting', 'letting', 'drop']",lifting book
29364,"lifting a book up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a book'],['book'],"['lifting', 'letting', 'drop']",lifting book
103611,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
54662,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
59026,lifting bottle with keys on it,Lifting [something] with [something] on it,"['bottle', 'keys']","['bottle', 'key']",['lifting'],lifting bottle
217877,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
54057,"lifting bottle cap up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle cap'],"['bottle', 'cap']","['lifting', 'letting', 'drop']",lifting bottle
51210,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
84109,lifting a bottle with a box on it,Lifting [something] with [something] on it,"['a bottle', 'a box']","['bottle', 'box']",['lifting'],lifting bottle
159757,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
219411,lifting a surface with green bottle on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['green bottle'],['bottle'],"['lifting', 'starts', 'sliding']",lifting bottle
125059,lifting a bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
201913,"lifting bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
145207,"lifting up one end of bear bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bear bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
114523,lifting bottle with book on it,Lifting [something] with [something] on it,"['bottle', 'book']","['bottle', 'book']",['lifting'],lifting bottle
178231,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
143878,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
151825,lifting a surface with bottle on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['bottle'],['bottle'],"['lifting', 'starts', 'sliding']",lifting bottle
192259,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
172788,"lifting up one end of bottle, then letting it drop down","Lifting up one end of [something], then letting it drop down",['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
109740,lifting a bottle with a card on it,Lifting [something] with [something] on it,"['a bottle', 'a card']","['bottle', 'card']",['lifting'],lifting bottle
16949,"lifting a bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
63121,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
69877,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
88493,"lifting a bottle of shampoo up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['a bottle of shampoo'],"['bottle', 'shampoo']","['lifting', 'letting', 'drop']",lifting bottle
124533,lifting bottle up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
1972,lifting a bottle of shpoo up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a bottle of shpoo'],"['bottle', 'shpoo']","['lifting', 'letting', 'drop']",lifting bottle
3912,lifting a surface with empty bottle on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['empty bottle'],['bottle'],"['lifting', 'starts', 'sliding']",lifting bottle
16350,lifting up one end of bottle without letting it drop down,Lifting up one end of [something] without letting it drop down,['bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
159864,"lifting the bottle washer brush up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['the bottle washer brush'],"['bottle', 'washer', 'brush']","['lifting', 'letting', 'drop']",lifting bottle
68162,"lifting golden bottle up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['golden bottle'],['bottle'],"['lifting', 'letting', 'drop']",lifting bottle
