id,label,template,placeholders,nouns,verbs,verb+noun
96807,"lifting spoon up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
76764,lifting up one end of spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
79437,lifting a spoon with sugar on it,Lifting [something] with [something] on it,"['a spoon', 'sugar']","['spoon', 'sugar']",['lifting'],lifting spoon
31129,lifting up one end of spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
186995,"lifting up one end of spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
126214,"lifting up one end of spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
208884,lifting spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
4164,lifting spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
205844,lifting a spoon with a battery on it,Lifting [something] with [something] on it,"['a spoon', 'a battery']","['spoon', 'battery']",['lifting'],lifting spoon
167758,lifting spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
82130,lifting up one end of spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
142210,"lifting the spoon up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['the spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
114392,lifting a spoon with an apple on it,Lifting [something] with [something] on it,"['a spoon', 'an apple']","['spoon', 'apple']",['lifting'],lifting spoon
40119,"lifting spoon up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
115003,lifting up one end of a spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['a spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
199941,lifting spoon with bangle on it,Lifting [something] with [something] on it,"['spoon', 'bangle']","['spoon', 'bangle']",['lifting'],lifting spoon
122908,lifting a surface with a spoon on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['a spoon'],['spoon'],"['lifting', 'starts', 'sliding']",lifting spoon
114854,lifting up one end of a spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['a spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
166938,lifting spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
138034,"lifting spoon up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
126875,"lifting up one end of a spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['a spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
108670,lifting a spoon with an apple on it,Lifting [something] with [something] on it,"['a spoon', 'an apple']","['spoon', 'apple']",['lifting'],lifting spoon
145620,lifting a spoon with a cookie on it,Lifting [something] with [something] on it,"['a spoon', 'a cookie']","['spoon', 'cookie']",['lifting'],lifting spoon
200534,"lifting spoon up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
17920,lifting a surface with spoon on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['spoon'],['spoon'],"['lifting', 'starts', 'sliding']",lifting spoon
17859,"lifting spoon up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
16815,lifting up one end of spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
216001,lifting a spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['a spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
101228,lifting spoon with cap on it,Lifting [something] with [something] on it,"['spoon', 'cap']","['spoon', 'cap']",['lifting'],lifting spoon
131056,"lifting up one end of spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
165125,lifting the spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['the spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
142971,"lifting up one end of spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
70716,lifting spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
116779,lifting up one end of spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
182303,lifting spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
132769,lifting up one end of spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
69707,"lifting up one end of a spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['a spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
117308,"lifting up one end of spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
197173,"lifting spoon up completely, then letting it drop down","Lifting [something] up completely, then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
125309,lifting a surface with spoon on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['spoon'],['spoon'],"['lifting', 'starts', 'sliding']",lifting spoon
45687,lifting spoon up completely without letting it drop down,Lifting [something] up completely without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
113550,lifting a surface with spoon on it until it starts sliding down,Lifting a surface with [something] on it until it starts sliding down,['spoon'],['spoon'],"['lifting', 'starts', 'sliding']",lifting spoon
206733,lifting up one end of spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
214798,lifting spoon with onion on it,Lifting [something] with [something] on it,"['spoon', 'onion']","['spoon', 'onion']",['lifting'],lifting spoon
3891,lifting up one end of spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
175421,"lifting up one end of spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
142832,"lifting up one end of spoon, then letting it drop down","Lifting up one end of [something], then letting it drop down",['spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
203109,lifting up one end of a spoon without letting it drop down,Lifting up one end of [something] without letting it drop down,['a spoon'],['spoon'],"['lifting', 'letting', 'drop']",lifting spoon
2269,opening bottle cap,Opening [something],['bottle cap'],"['bottle', 'cap']",['opening'],opening bottle
122418,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
37670,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
19401,opening bottle cap,Opening [something],['bottle cap'],"['bottle', 'cap']",['opening'],opening bottle
133570,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
111863,opening the bottle lid,Opening [something],['the bottle lid'],"['bottle', 'lid']",['opening'],opening bottle
7726,opening bottle of hawaiin punch,Opening [something],['bottle of hawaiin punch'],"['bottle', 'hawaiin', 'punch']",['opening'],opening bottle
36033,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
138227,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
90092,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
126156,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
82735,opening a nail polish bottle,Opening [something],['a nail polish bottle'],['bottle'],['opening'],opening bottle
29742,opening bottle of tylenol,Opening [something],['bottle of tylenol'],"['bottle', 'tylenol']",['opening'],opening bottle
67784,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
107360,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
145042,opening bottle of hairspray,Opening [something],['bottle of hairspray'],"['bottle', 'hairspray']",['opening'],opening bottle
182527,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
57697,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
10893,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
162771,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
34912,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
51337,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
35599,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
200597,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
65070,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
189888,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
5599,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
80963,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
69267,opening bottle of water,Opening [something],['bottle of water'],"['bottle', 'water']",['opening'],opening bottle
45660,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
100357,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
872,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
84414,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
41625,opening bottle cap,Opening [something],['bottle cap'],"['bottle', 'cap']",['opening'],opening bottle
111985,opening bottle cap,Opening [something],['bottle cap'],"['bottle', 'cap']",['opening'],opening bottle
64048,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
135945,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
158717,opening a bottle of cologne,Opening [something],['a bottle of cologne'],"['bottle', 'cologne']",['opening'],opening bottle
168815,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
93097,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
153178,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
111824,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
176552,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
111381,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
158100,opening a bottle cap,Opening [something],['a bottle cap'],"['bottle', 'cap']",['opening'],opening bottle
71456,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
146501,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
183080,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
3750,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
37181,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
187618,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
196828,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
24682,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
8220,opening bottle cap,Opening [something],['bottle cap'],"['bottle', 'cap']",['opening'],opening bottle
173092,opening bottle of bb's,Opening [something],"[""bottle of bb's""]","['bottle', 'bb']",['opening'],opening bottle
169579,opening small bottle cap,Opening [something],['small bottle cap'],"['bottle', 'cap']",['opening'],opening bottle
148283,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
175557,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
56402,opening bottle of wine,Opening [something],['bottle of wine'],"['bottle', 'wine']",['opening'],opening bottle
42296,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
140814,opening a bottle,Opening [something],['a bottle'],['bottle'],['opening'],opening bottle
172113,opening tonic bottle,Opening [something],['tonic bottle'],['bottle'],['opening'],opening bottle
73442,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
154273,opening bottle,Opening [something],['bottle'],['bottle'],['opening'],opening bottle
107945,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
145605,opening box,Opening [something],['box'],['box'],['opening'],opening box
124068,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
158786,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
86758,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
178886,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
192718,opening emptyluch box,Opening [something],['emptyluch box'],['box'],['opening'],opening box
39256,opening a small box,Opening [something],['a small box'],['box'],['opening'],opening box
3115,opening box,Opening [something],['box'],['box'],['opening'],opening box
108178,opening box,Opening [something],['box'],['box'],['opening'],opening box
106574,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
57469,opening box,Opening [something],['box'],['box'],['opening'],opening box
108683,opening a box of tampons,Opening [something],['a box of tampons'],"['box', 'tampon']",['opening'],opening box
177277,opening box,Opening [something],['box'],['box'],['opening'],opening box
177861,opening a box of perfume,Opening [something],['a box of perfume'],"['box', 'perfume']",['opening'],opening box
199284,opening box,Opening [something],['box'],['box'],['opening'],opening box
193921,opening box,Opening [something],['box'],['box'],['opening'],opening box
156392,opening box,Opening [something],['box'],['box'],['opening'],opening box
157044,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
168954,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
127852,opening a box of cake,Opening [something],['a box of cake'],"['box', 'cake']",['opening'],opening box
187711,opening box,Opening [something],['box'],['box'],['opening'],opening box
63281,opening box,Opening [something],['box'],['box'],['opening'],opening box
206159,opening a wooden box,Opening [something],['a wooden box'],['box'],['opening'],opening box
48854,opening box,Opening [something],['box'],['box'],['opening'],opening box
136670,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
53018,opening box,Opening [something],['box'],['box'],['opening'],opening box
100625,opening box,Opening [something],['box'],['box'],['opening'],opening box
136093,opening box,Opening [something],['box'],['box'],['opening'],opening box
35555,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
198518,opening a wooden box,Opening [something],['a wooden box'],['box'],['opening'],opening box
159969,opening box,Opening [something],['box'],['box'],['opening'],opening box
143227,opening box,Opening [something],['box'],['box'],['opening'],opening box
50621,opening box,Opening [something],['box'],['box'],['opening'],opening box
19237,opening box,Opening [something],['box'],['box'],['opening'],opening box
129838,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
132199,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
87598,opening box,Opening [something],['box'],['box'],['opening'],opening box
179187,opening box,Opening [something],['box'],['box'],['opening'],opening box
16069,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
149663,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
205726,opening box,Opening [something],['box'],['box'],['opening'],opening box
13419,opening box,Opening [something],['box'],['box'],['opening'],opening box
24038,opening box,Opening [something],['box'],['box'],['opening'],opening box
70897,opening box,Opening [something],['box'],['box'],['opening'],opening box
218957,opening box,Opening [something],['box'],['box'],['opening'],opening box
102739,opening box of tea bag,Opening [something],['box of tea bag'],"['box', 'tea', 'bag']",['opening'],opening box
127571,opening box,Opening [something],['box'],['box'],['opening'],opening box
152083,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
72370,opening box,Opening [something],['box'],['box'],['opening'],opening box
10071,opening opening a box,Opening [something],['opening a box'],['box'],['opening'],opening box
173642,opening box,Opening [something],['box'],['box'],['opening'],opening box
106638,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
194086,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
207455,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
174912,opening box,Opening [something],['box'],['box'],['opening'],opening box
16838,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
178301,opening box,Opening [something],['box'],['box'],['opening'],opening box
129615,opening box,Opening [something],['box'],['box'],['opening'],opening box
3188,opening a box,Opening [something],['a box'],['box'],['opening'],opening box
214570,opening box,Opening [something],['box'],['box'],['opening'],opening box
47211,opening box,Opening [something],['box'],['box'],['opening'],opening box
16544,opening box,Opening [something],['box'],['box'],['opening'],opening box
80449,opening spectical box,Opening [something],['spectical box'],['box'],['opening'],opening box
78728,opening door,Opening [something],['door'],['door'],['opening'],opening door
172876,opening door,Opening [something],['door'],['door'],['opening'],opening door
15959,opening door,Opening [something],['door'],['door'],['opening'],opening door
125896,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
127497,opening door,Opening [something],['door'],['door'],['opening'],opening door
161340,opening door,Opening [something],['door'],['door'],['opening'],opening door
100832,opening door,Opening [something],['door'],['door'],['opening'],opening door
156151,opening door,Opening [something],['door'],['door'],['opening'],opening door
82313,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
10269,opening door,Opening [something],['door'],['door'],['opening'],opening door
115795,opening door,Opening [something],['door'],['door'],['opening'],opening door
84590,opening door,Opening [something],['door'],['door'],['opening'],opening door
99660,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
194099,opening door,Opening [something],['door'],['door'],['opening'],opening door
98555,opening door,Opening [something],['door'],['door'],['opening'],opening door
171351,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
177502,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
183120,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
141731,opening door,Opening [something],['door'],['door'],['opening'],opening door
186073,opening door,Opening [something],['door'],['door'],['opening'],opening door
190950,opening the door,Opening [something],['the door'],['door'],['opening'],opening door
117375,opening door,Opening [something],['door'],['door'],['opening'],opening door
193438,opening door,Opening [something],['door'],['door'],['opening'],opening door
116099,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
183053,opening an oven door,Opening [something],['an oven door'],['door'],['opening'],opening door
169036,opening door,Opening [something],['door'],['door'],['opening'],opening door
93311,opening the door,Opening [something],['the door'],['door'],['opening'],opening door
73468,opening door,Opening [something],['door'],['door'],['opening'],opening door
209452,opening door,Opening [something],['door'],['door'],['opening'],opening door
81100,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
106471,opening door,Opening [something],['door'],['door'],['opening'],opening door
207122,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
100868,opening door,Opening [something],['door'],['door'],['opening'],opening door
217420,opening door,Opening [something],['door'],['door'],['opening'],opening door
23885,opening door,Opening [something],['door'],['door'],['opening'],opening door
204314,opening door,Opening [something],['door'],['door'],['opening'],opening door
180500,opening door of safe locker,Opening [something],['door of safe locker'],"['door', 'locker']",['opening'],opening door
106135,opening door,Opening [something],['door'],['door'],['opening'],opening door
31335,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
59897,opening door,Opening [something],['door'],['door'],['opening'],opening door
20527,opening door,Opening [something],['door'],['door'],['opening'],opening door
162909,opening door,Opening [something],['door'],['door'],['opening'],opening door
142704,opening down door,Opening [something],['down door'],['door'],['opening'],opening door
23338,opening door,Opening [something],['door'],['door'],['opening'],opening door
166636,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
169254,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
219584,opening an attic door,Opening [something],['an attic door'],['door'],['opening'],opening door
138491,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
29554,opening door,Opening [something],['door'],['door'],['opening'],opening door
100706,opening door,Opening [something],['door'],['door'],['opening'],opening door
173291,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
111671,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
131952,opening the door,Opening [something],['the door'],['door'],['opening'],opening door
123969,opening door,Opening [something],['door'],['door'],['opening'],opening door
149640,opening door,Opening [something],['door'],['door'],['opening'],opening door
60042,opening door,Opening [something],['door'],['door'],['opening'],opening door
28442,opening door,Opening [something],['door'],['door'],['opening'],opening door
55945,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
156401,opening door,Opening [something],['door'],['door'],['opening'],opening door
91449,opening door,Opening [something],['door'],['door'],['opening'],opening door
130729,opening a door,Opening [something],['a door'],['door'],['opening'],opening door
133457,opening door,Opening [something],['door'],['door'],['opening'],opening door
81085,opening door,Opening [something],['door'],['door'],['opening'],opening door
166953,opening door,Opening [something],['door'],['door'],['opening'],opening door
23970,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
166972,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
100144,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
34302,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
112016,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
184534,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
101117,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
52643,piling a book up,Piling [something] up,['a book'],['book'],['piling'],piling book
153593,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
41043,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
217716,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
11020,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
184786,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
88816,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
66120,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
92909,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
78003,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
180263,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
130322,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
57178,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
151870,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
85181,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
110190,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
15406,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
79056,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
14901,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
73137,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
68182,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
211712,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
13816,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
165464,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
30634,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
54720,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
43358,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
32390,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
181804,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
56703,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
76129,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
147797,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
186880,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
162309,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
131390,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
1912,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
172563,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
103063,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
166383,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
213125,"piling book,phone,remote up",Piling [something] up,"['book,phone,remote']","['book', 'phone', 'remote']",['piling'],piling book
175432,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
67333,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
192776,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
208824,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
177098,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
116221,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
145509,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
64064,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
176213,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
156673,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
128690,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
20504,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
192351,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
216301,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
133032,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
20122,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
69835,piling books up,Piling [something] up,['books'],['book'],['piling'],piling book
148070,plugging cable into electric outlet,Plugging [something] into [something],"['cable', 'electric outlet']","['cable', 'outlet']",['plugging'],plugging cable
188130,plugging usb cable into usb port,Plugging [something] into [something],"['usb cable', 'usb port']","['cable', 'port']",['plugging'],plugging cable
118188,plugging usb cable into adaptor,Plugging [something] into [something],"['usb cable', 'adaptor']","['cable', 'adaptor']",['plugging'],plugging cable
64043,plugging a usb cable into an adapter,Plugging [something] into [something],"['a usb cable', 'an adapter']","['cable', 'adapter']",['plugging'],plugging cable
213392,plugging cable into phone,Plugging [something] into [something],"['cable', 'phone']","['cable', 'phone']",['plugging'],plugging cable
188079,plugging usb cable into adaptor,Plugging [something] into [something],"['usb cable', 'adaptor']","['cable', 'adaptor']",['plugging'],plugging cable
176984,plugging cable into external hd,Plugging [something] into [something],"['cable', 'external hd']","['cable', 'hd']",['plugging'],plugging cable
152194,plugging a cable into the charger,Plugging [something] into [something],"['a cable', 'the charger']","['cable', 'charger']",['plugging'],plugging cable
59748,plugging usb cable into smartphone,Plugging [something] into [something],"['usb cable', 'smartphone']","['cable', 'smartphone']",['plugging'],plugging cable
115293,plugging cable into charger,Plugging [something] into [something],"['cable', 'charger']","['cable', 'charger']",['plugging'],plugging cable
69472,plugging usb cable into laptop,Plugging [something] into [something],"['usb cable', 'laptop']","['cable', 'laptop']",['plugging'],plugging cable
169129,plugging cable into charger,Plugging [something] into [something],"['cable', 'charger']","['cable', 'charger']",['plugging'],plugging cable
197562,plugging usb cable into console,Plugging [something] into [something],"['usb cable', 'console']","['cable', 'console']",['plugging'],plugging cable
44605,plugging cable into charger,Plugging [something] into [something],"['cable', 'charger']","['cable', 'charger']",['plugging'],plugging cable
107072,plugging cable into plug socket,Plugging [something] into [something],"['cable', 'plug socket']","['cable', 'plug', 'socket']",['plugging'],plugging cable
195636,plugging cable into laptop,Plugging [something] into [something],"['cable', 'laptop']","['cable', 'laptop']",['plugging'],plugging cable
118732,plugging a usb cable into my computer,Plugging [something] into [something],"['a usb cable', 'my computer']","['cable', 'computer']",['plugging'],plugging cable
65759,plugging usb cable into a laptop,Plugging [something] into [something],"['usb cable', 'a laptop']","['cable', 'laptop']",['plugging'],plugging cable
122897,plugging cable into computer,Plugging [something] into [something],"['cable', 'computer']","['cable', 'computer']",['plugging'],plugging cable
157403,plugging charging cable into usb port,Plugging [something] into [something],"['charging cable', 'usb port']","['cable', 'port']",['plugging'],plugging cable
71326,plugging cable into power adapter,Plugging [something] into [something],"['cable', 'power adapter']","['cable', 'power', 'adapter']",['plugging'],plugging cable
2872,plugging usb cable into smarthphone,Plugging [something] into [something],"['usb cable', 'smarthphone']","['cable', 'smarthphone']",['plugging'],plugging cable
37214,plugging charging cable into adapter,Plugging [something] into [something],"['charging cable', 'adapter']","['cable', 'adapter']",['plugging'],plugging cable
